date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:14:42	10301/10301	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/sharre/jquery.sharrre-1.3.4.min.js	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/sharre/jquery.sharrre-1.3.4.min.js	(from http://pixel-industry.com/html/trucking/news-masonry.html)
13:14:42	25418/25418	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/masonry09.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/masonry09.jpg	(from http://pixel-industry.com/html/trucking/news-masonry.html)
13:14:42	15954/15954	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/js/jquery.isotope.min.js	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/js/jquery.isotope.min.js	(from http://pixel-industry.com/html/trucking/news-masonry.html)
13:14:51	49851/49851	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/post-img04.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/post-img04.jpg	(from http://pixel-industry.com/html/trucking/news-standard.html)
13:14:51	72758/72758	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/post-img01.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/post-img01.jpg	(from http://pixel-industry.com/html/trucking/news-standard.html)
13:14:52	52985/52985	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/post-img05.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/post-img05.jpg	(from http://pixel-industry.com/html/trucking/news-standard.html)
13:14:52	65117/65117	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/post-img03.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/post-img03.jpg	(from http://pixel-industry.com/html/trucking/news-standard.html)
13:14:58	52500/52500	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/post-img06.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/post-img06.jpg	(from http://pixel-industry.com/html/trucking/news-standard.html)
13:14:59	1975/1975	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/avatar01.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/avatar01.png	(from http://pixel-industry.com/html/trucking/news-single.html)
13:15:01	62404/62404	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/post-img07.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/post-img07.jpg	(from http://pixel-industry.com/html/trucking/news-standard.html)
13:15:01	8323/8323	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/avatar02.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/avatar02.png	(from http://pixel-industry.com/html/trucking/news-single.html)
13:15:03	73174/73174	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/post-img08.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/post-img08.jpg	(from http://pixel-industry.com/html/trucking/news-standard.html)
13:15:06	30056/30056	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img21.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img21.jpg	(from http://pixel-industry.com/html/trucking/gallery01.html)
13:15:06	27054/27054	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img42.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img42.jpg	(from http://pixel-industry.com/html/trucking/gallery01.html)
13:15:07	93732/93732	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/post-img09.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/post-img09.jpg	(from http://pixel-industry.com/html/trucking/news-standard.html)
13:15:08	32323/32323	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img43.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img43.jpg	(from http://pixel-industry.com/html/trucking/gallery01.html)
13:15:09	3958/3958	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/js/jquery.ui.map.full.min.js	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/js/jquery.ui.map.full.min.js	(from http://pixel-industry.com/html/trucking/locations.html)
13:15:09	585/585	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pin.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pin.png	(from http://pixel-industry.com/html/trucking/locations.html)
13:15:10	51627/51627	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img44.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img44.jpg	(from http://pixel-industry.com/html/trucking/gallery01.html)
13:15:10	3288/3288	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/bullets.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/bullets.png	(from http://pixel-industry.com/html/trucking/css/nivo-slider.css)
13:15:10	446/446	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/nivo-events.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/nivo-events.png	(from http://pixel-industry.com/html/trucking/css/nivo-slider.css)
